Día,T (°C),HR (%),P(hpa),Viento (m/s),Nubosidad(%),Flujo (L/día)
3/13/2017,21.1604166666667,34.7916666666667,1008.9625,1.86458333333333,9.03,0
3/14/2017,17.7864583333333,57.1875,1010.83020833333,1.90104166666667,93.53,0.042
3/15/2017,19.5052083333333,38.7395833333333,1011.71041666667,1.9625,4.84,0
3/16/2017,20.1875,42.0520833333333,1012.1625,1.70833333333333,10.81,0.006
3/17/2017,21.3395833333333,41.5729166666667,1012.74479166667,1.74479166666667,22.62,0
3/18/2017,22.6520833333333,44.21875,1011.16666666667,1.73645833333333,5.65,0
3/19/2017,20.0610526315789,54.9052631578947,1012.28541666667,1.86421052631579,9.37,0.006
3/20/2017,19.3947916666667,56.9895833333333,1012.171875,1.65625,9.81,0.146
3/21/2017,19.3872340425532,51.5106382978723,1011.49893617021,1.78191489361702,5.25,0.006
3/22/2017,20.490625,47.75,1011.48229166667,1.509375,10.25,0.013
3/23/2017,19.8364583333333,43.4375,1011.77708333333,2.19791666666667,6.43,0
3/24/2017,15.1782608695652,75.0326086956522,1012.01145833333,1.84021739130435,39.15,0.125
3/25/2017,16.4604166666667,65.9895833333333,1011.59166666667,2.27291666666667,7.21,0.173
3/26/2017,18.4979166666667,51.7708333333333,1011.87291666667,1.615625,7.18,0.107
3/27/2017,20.2915789473684,37.3894736842105,1011.40208333333,1.71789473684211,6.25,0
3/28/2017,19.3822916666667,39.46875,1011.590625,1.76770833333333,7,0
3/29/2017,17.1666666666667,53.2708333333333,1012.56041666667,1.853125,6,0.03
3/30/2017,19.3260416666667,43.2395833333333,1010.22083333333,1.86875,5.4,0
3/31/2017,18.2177083333333,45.875,1011.43854166667,1.98020833333333,7.03,0
4/1/2017,16.384375,47.65625,1014.37291666667,1.9125,6.4,0
4/2/2017,18.8208333333333,42.1770833333333,1012.765625,2.465625,11.34,0
4/3/2017,19.334375,39.7708333333333,1009.48541666667,1.634375,5.96,0
4/4/2017,16.8802083333333,54.2395833333333,1012.06979166667,1.475,19.93,0.037
4/5/2017,21.5319444444444,33.9305555555556,1011.91666666667,1.92083333333333,8.37,0.008
4/6/2017,20.6778947368421,30.8315789473684,1010.14947368421,1.78526315789474,7.18,0
4/7/2017,16.5864583333333,49.1145833333333,1012.36666666667,1.76145833333333,34.4,0
4/8/2017,14.3968421052632,46.1263157894737,1011.28,2.80421052631579,5,0.002
4/9/2017,14.96875,37.9270833333333,1011.34895833333,1.62708333333333,12.71,0
4/10/2017,17.7197916666667,30.3333333333333,1012.23958333333,1.45104166666667,8.31,0
4/11/2017,17.1197368421053,28.1447368421053,1011.66447368421,0.556578947368421,5.56,0
4/12/2017,18.7457831325301,35.6144578313253,1013.76666666667,1.27349397590362,6.21,0
4/13/2017,16.8351351351351,54.6351351351351,1013.50625,1.7,11.53,0.011
4/14/2017,15.821875,65.3125,1014.30208333333,1.4703125,5,0.146
4/15/2017,20.1945945945946,43.4054054054054,1014.25833333333,0.956756756756757,100,0
4/16/2017,19.174,40.36,1012.88020833333,1.612,100,0
4/17/2017,15.9211764705882,67.1294117647059,1012.55104166667,2.16352941176471,100,0
4/18/2017,15.486170212766,69.2978723404255,1014.38125,1.33617021276596,100,0.01
4/19/2017,16.39375,62,1018.27916666667,1.5125,7.56,0.018
4/20/2017,18.8043956043956,56.6263736263736,1018.996875,2.04835164835165,69.34,0.016
4/21/2017,21.0052083333333,55.5416666666667,1015.984375,2.09895833333333,8.18,0
4/22/2017,21.4270833333333,44.1875,1015.63333333333,2.18645833333333,7.03,0
4/23/2017,18.6585106382979,35.3297872340426,1014.97708333333,2.9531914893617,5.81,0
4/24/2017,17.852688172043,31.5376344086021,1014.0875,3.08709677419355,100,0
4/25/2017,15.0364583333333,47.8958333333333,1017.17083333333,3.23020833333333,94.37,0
4/26/2017,18.853125,30.4375,1016.221875,3.109375,5,0
4/27/2017,20.0627659574468,14.4893617021277,1015.67916666667,1.70851063829787,5,0
4/28/2017,21.5229166666667,14.4479166666667,1015.46979166667,1.61458333333333,9.75,0
4/29/2017,22.3791666666667,14.4375,1014.55416666667,1.34791666666667,6.12,0
4/30/2017,19.9297872340426,24.4255319148936,1014.53958333333,1.27127659574468,9.75,0
5/1/2017,16.4085106382979,44.2978723404255,1015.996875,1.55106382978723,9.62,0.027
5/2/2017,15.3354166666667,57.2916666666667,1017.19895833333,1.53229166666667,100,0.098
5/3/2017,20.8354166666667,24.40625,1014.834375,1.16770833333333,5,0
5/4/2017,17.9542553191489,33.6808510638298,1013.78020833333,1.39893617021277,8.93,0.016
5/5/2017,14.8114583333333,49.4166666666667,1012.334375,1.45520833333333,18.46,0.069
5/6/2017,10.7873563218391,81.7126436781609,1014.715625,2.4919540229885,42.56,0.31
5/7/2017,11.7457446808511,76.7765957446809,1017.93894736842,1.69468085106383,88.93,0.034
5/8/2017,14.3670212765957,67.8191489361702,1015.90947368421,0.99468085106383,99.25,0.088
5/9/2017,14.5697916666667,67.0208333333333,1012.63541666667,1.7875,89,0.141
5/10/2017,11.3388235294118,81.6352941176471,1013.49895833333,2.33176470588235,5,0
5/11/2017,10.4031914893617,97.8404255319149,1013.76041666667,3.61914893617021,100,0
5/12/2017,9.80416666666666,96.0729166666667,1013.41979166667,0.996875,100,0
5/13/2017,13.2510416666667,81.53125,1017.70520833333,1.61979166666667,83.18,0
5/14/2017,12.9,87.3125,1017.91458333333,1.50416666666667,100,0
5/15/2017,14.3010416666667,73.8020833333333,1016.91458333333,1.01458333333333,7.78,0
5/16/2017,11.240625,92.8125,1017.30416666667,1.321875,26.09,0
5/17/2017,10.3084210526316,89.7578947368421,1015.63854166667,2.12631578947368,97.06,0
5/18/2017,6.771875,89.5208333333333,1017.88958333333,1.89479166666667,100,0
5/19/2017,9.23020833333333,62.0104166666667,1016.62916666667,2.04895833333333,17.87,0
5/20/2017,12.3989361702128,53.2659574468085,1016.78958333333,0.965957446808511,5,0
5/21/2017,15.1702127659575,43.3085106382979,1015.240625,1.03617021276596,5.81,0
5/22/2017,12.1010416666667,68.6354166666667,1014.7375,1.10104166666667,100,0
5/23/2017,9.08615384615385,93.2,1014.46172839506,0.735384615384615,100,0
5/24/2017,8.46363636363637,98.2727272727273,1012.86041666667,0.645454545454545,100,0
5/25/2017,10.2225806451613,85.8387096774194,1016.86666666667,1.30645161290323,100,0
5/26/2017,12.0538461538462,79,1018.2125,1.48461538461538,62.21,0.083
5/27/2017,11.4571428571429,80.1428571428571,1018.45833333333,0.992857142857143,10,0.322
5/28/2017,11.3129032258065,80.6774193548387,1016.67708333333,0.696774193548387,30.56,0.288
5/29/2017,10.7545454545455,81.7272727272727,1017.17083333333,1.14545454545455,98.78,0.229
5/30/2017,13.8060606060606,55.6363636363636,1020.56458333333,1.91515151515152,5,0.202
5/31/2017,18.8833333333333,28.5555555555556,1018.51041666667,1.09444444444444,5,0
6/1/2017,17.3933333333333,35.8,1015.875,1.53333333333333,5,0
6/2/2017,21.4,21.5,1014.32916666667,0.7,5,0
6/3/2017,9.43333333333333,78.3333333333333,1015.98541666667,2.71111111111111,68.03,0.27
6/4/2017,9.8,57,1014.81666666667,0.3,,0
6/5/2017,14.45,36.2142857142857,1014.24583333333,2.09285714285714,94.18,0
6/6/2017,14.775,27.875,1014.475,1.278125,5,0
6/7/2017,6.78421052631579,64.3684210526316,1018.82291666667,0.815789473684211,5,0.032
6/8/2017,12.9555555555556,65.1111111111111,1024.46041666667,1.96666666666667,100,0.059
6/9/2017,13.46,34.3,1020.09375,1.03,5,0
6/10/2017,12.7157894736842,29.5789473684211,1014.83333333333,0.578947368421053,5,0
6/11/2017,19.65,32,1015.34166666667,0.375,5.18,0.018
6/12/2017,15.0136363636364,55.5,1014.72708333333,1.38181818181818,5,0.197
6/13/2017,5.76315789473684,97.2631578947368,1015.52708333333,0.457894736842105,51.59,0.238
6/14/2017,6.85,97.875,1015.85833333333,0.75,100,0.261
6/15/2017,,,1015.17083333333,,100,
6/16/2017,10.5357142857143,98.2142857142857,1014.88333333333,4.34285714285714,100,0
6/17/2017,9.3,89.5531914893617,1018.47291666667,2.74468085106383,100,0
6/18/2017,11.1285714285714,67.4285714285714,1017.85625,2.68571428571429,,0.142
6/19/2017,17.46,22.6,1015.80416666667,0.3,5,0
6/20/2017,8.8,84.5,1014.11666666667,0.31,100,0.069
6/21/2017,7.71666666666667,91,1014.05416666667,0.733333333333334,100,0.138
6/22/2017,8.7139534883721,86.7906976744186,1014.43333333333,0.92093023255814,100,0.128
6/23/2017,8.93,84.1,1012.44375,0.3,100,0.014
6/24/2017,10.3142857142857,87.1904761904762,1010.625,2.31428571428571,100,0.059
6/25/2017,9.99545454545455,92.5,1013.04375,2.47727272727273,97.81,0.203
6/26/2017,8.23428571428571,97.4285714285714,1014.09375,1.48,100,0
6/27/2017,10.7783783783784,81.8378378378378,1018.26041666667,0.762162162162162,100,0.171
6/28/2017,10.2269230769231,77.6153846153846,1018.35833333333,0.523076923076923,32.15,0.229
6/29/2017,21.0222222222222,19.7777777777778,1018.99583333333,2.07777777777778,9.34,0.077
6/30/2017,16.4,23,1016.5125,0.7,94.09,0
7/1/2017,17.3666666666667,30.2666666666667,1013.66875,0.566666666666667,5,0
7/2/2017,23.3875,35.875,1014.02083333333,1.875,5.78,0
7/3/2017,7.73260869565217,96.5217391304348,1016.50833333333,1.29565217391304,41.06,0.502
7/4/2017,8.3219512195122,87.1707317073171,1018.94583333333,1.5390243902439,100,0
7/5/2017,11.5363636363636,61.2727272727273,1017.87916666667,0.809090909090909,15.75,0
7/6/2017,16.5961538461538,39.3076923076923,1018.25625,1.31923076923077,100,0
7/7/2017,15.6384615384615,48.2307692307692,1017.41458333333,1.67692307692308,100,0
7/8/2017,15.125,50,1017.82083333333,2.2,100,0
7/9/2017,18.4861111111111,30.5833333333333,1017.19791666667,3.525,88.93,0
7/10/2017,18.7263157894737,31.9736842105263,1015.3625,1.12105263157895,5,0
7/11/2017,11.4625,61.4375,1013.60416666667,0.64375,5,0
7/12/2017,8.99791666666667,90.6041666666667,1016.25833333333,1.2,72.15,0
7/13/2017,11.0479166666667,78.6666666666667,1019.37083333333,1.33958333333333,100,0
7/14/2017,9.17954545454546,79.4318181818182,1018.9,1.71590909090909,94.43,0
7/15/2017,4.81956521739131,84.8695652173913,1021.34375,1.96521739130435,86.71,0
7/16/2017,5.38222222222222,69.0666666666667,1021.67083333333,3.26444444444444,41.53,0
7/17/2017,13.4020833333333,33.125,1019.1125,1.05416666666667,12.71,0
7/18/2017,16.9729166666667,25.8541666666667,1017.23333333333,1.075,5,0
7/19/2017,18.7645833333333,23.2708333333333,1016.13125,1.18333333333333,5,0
7/20/2017,19.9186046511628,21.4186046511628,1014.2875,1.17441860465116,100,0
7/21/2017,12.3756097560976,59.8536585365854,1014.25416666667,1.29756097560976,11.06,0
7/22/2017,6.7390243902439,95.7560975609756,1017.15625,1.11951219512195,42.65,0
7/23/2017,10.71,77.85,1018.23333333333,1.375,7,0
7/24/2017,14.3,59.1818181818182,1016.30416666667,0.952272727272728,24.59,0
7/25/2017,15.1173913043478,43.7826086956522,1015.60833333333,1.27826086956522,5,0
7/26/2017,17.8,32.5,1014.71666666667,0.666666666666667,5,0
7/27/2017,15.4309523809524,41.4761904761905,1014.61458333333,0.957142857142857,15.28,0
7/28/2017,12.9617021276596,41.8723404255319,1015.34791666667,2.05531914893617,59.78,0
7/29/2017,15.4645833333333,28.625,1015.78541666667,3.36875,100,0
7/30/2017,14.3659574468085,39.5106382978723,1016.33333333333,0.951063829787234,100,0
7/31/2017,11.4176470588235,56.2058823529412,1014.77916666667,0.947058823529412,100,0
8/1/2017,7.27916666666667,87.5416666666667,1018.3625,2.01666666666667,85.25,0
8/2/2017,13.4770833333333,44.75,1018.72291666667,1.95833333333333,32.15,0
8/3/2017,12.0560975609756,40.5853658536585,1016.29166666667,1.06585365853659,5,0
8/4/2017,12.5340909090909,60.5454545454546,1016.7125,1.18409090909091,27.43,0
8/5/2017,11.5444444444444,58.5111111111111,1017.29583333333,1.18222222222222,6.78,0
8/6/2017,11.9136363636364,47.5681818181818,1016.325,0.643181818181818,5,0
8/7/2017,11.35,64.6041666666667,1017.6,1.2875,100,0
8/8/2017,14.6270833333333,38.0833333333333,1014.85833333333,1.09583333333333,5,0
8/9/2017,11.0869565217391,55.1014492753623,1014.55416666667,1.61449275362319,5,0
8/10/2017,9.68297872340426,77.1702127659574,1013.15416666667,2.07021276595745,100,0
8/11/2017,5.65641025641026,97.4358974358974,1013.95208333333,1.38205128205128,100,0
8/12/2017,5.32307692307692,95.5384615384615,1018.38333333333,0.638461538461538,100,0.123
8/13/2017,14.8222222222222,41.1111111111111,1019.55,1.17222222222222,8.15,0.206
8/14/2017,13.4321428571429,40.3571428571429,1015.06666666667,2.77142857142857,5.81,0
8/15/2017,12.6764705882353,44.4411764705882,1014.26458333333,1.43529411764706,6.18,0
8/16/2017,17.1613636363636,34.7954545454545,1013.30625,1.63636363636364,6.18,0
8/17/2017,18.0111111111111,40.6444444444445,1012.95625,1.65111111111111,6,0
8/18/2017,14.6088888888889,54.1777777777778,1013.03333333333,1.32,59.28,0.002
8/19/2017,12.5083333333333,69.3611111111111,1016.42916666667,2.38611111111111,100,0.456
8/20/2017,16.4,18.25,1014.43541666667,0.325,25.21,0.022
8/21/2017,12.9,27.5555555555556,1010.76666666667,0.494444444444444,5,0
8/22/2017,13.6741935483871,68.6451612903226,1012.99583333333,1.91935483870968,8.78,0.045
8/23/2017,12.15,57,1013.09583333333,1.2,100,0.131
8/24/2017,8.195,88.05,1011.00625,0.99,56.12,0.419
8/25/2017,10.1217391304348,75.1956521739131,1014.42291666667,1.30652173913044,44.93,0.16
8/26/2017,11.9520833333333,61.7916666666667,1014.10416666667,1.1375,5,0.166
8/27/2017,10.4826086956522,73.7173913043478,1013.59166666667,1.58260869565217,22.9,0.253
8/28/2017,9.06222222222223,79.5333333333333,1014.59166666667,1.95333333333333,19.43,0.205
8/29/2017,12.3833333333333,53.7083333333333,1016.55208333333,1.99166666666667,99.43,0.002
8/30/2017,16.5333333333333,39.1041666666667,1013.4375,1.18541666666667,100,0
8/31/2017,15.71875,44.6041666666667,1011.54791666667,1.16041666666667,5.56,0.056
9/1/2017,12.1791666666667,61.0833333333333,1013.74583333333,1.2625,5.59,0.074
9/2/2017,13.4104166666667,56.5208333333333,1013.8,1.77291666666667,5,0.066
9/3/2017,10.03125,80.4791666666667,1016.32083333333,2.02083333333333,38.03,0.227
9/4/2017,12.84375,49.2708333333333,1016.77708333333,2.7125,22.87,0.07
9/5/2017,16.7208333333333,22.9375,1012.77916666667,1.95625,14.68,0
9/6/2017,15.3794117647059,34.5294117647059,1012.08333333333,1.66764705882353,100,0
9/7/2017,11.3608695652174,68.8260869565217,1012.90833333333,1.69565217391304,7.31,0.07
9/8/2017,9.6,80.5208333333333,1011.97291666667,1.95208333333333,100,0
9/9/2017,7.5531914893617,80.3617021276596,1011.86666666667,2.14468085106383,100,0
9/10/2017,8.59565217391304,80.4565217391304,1017.94166666667,2.31521739130435,100,0
9/11/2017,11.55,53.0652173913044,1012.31875,1.82173913043478,5,0.022
9/12/2017,7.25365853658537,87.9268292682927,1015.12916666667,1.68048780487805,20.12,0.477
9/13/2017,9.9,73.6666666666667,1018.27916666667,1.65,30.06,0.166
9/14/2017,12.74375,61.5208333333333,1016.94166666667,3.67291666666667,37.46,0.219
9/15/2017,17.6729166666667,34.2291666666667,1013.99791666667,3.11875,29.37,0
9/16/2017,21.4292682926829,25.5121951219512,1011.44583333333,1.68536585365854,5,0
9/17/2017,18.5833333333333,41.8125,1011.10208333333,1.425,6.18,0.01
9/18/2017,15.7416666666667,59.3125,1010.67708333333,1.95833333333333,7.37,0.091
9/19/2017,9.60833333333333,79.8958333333333,1014.89375,1.98125,22.25,0.104
9/20/2017,12.3431818181818,65.25,1016.00208333333,3.33636363636364,100,0.072
9/21/2017,18.7575757575758,43.5454545454545,1013.8375,4.31212121212121,21.62,0.094
9/22/2017,21.3139534883721,35.046511627907,1011.225,3.74418604651163,5.56,0
9/23/2017,19.75,43.0833333333333,1010.55625,2.26666666666667,5,0
9/24/2017,21.4310344827586,40.6551724137931,1013.27708333333,3.34827586206897,89.37,0.083
9/25/2017,20.3311111111111,40.1333333333333,1012.5375,3.23333333333333,8.59,0
9/26/2017,21.6125,37.2083333333333,1010.11041666667,3.3875,5.59,0
9/27/2017,16.5604166666667,55.7291666666667,1009.63125,1.75,5,0
9/28/2017,14.97,71.8333333333333,1011.86666666667,1.68666666666667,100,0.053
9/29/2017,23.3208333333333,32.125,1013.73541666667,2.34583333333333,100,0
9/30/2017,15.5291666666667,50.3958333333333,1011.57291666667,2.35208333333333,100,0.003
10/1/2017,12.1104166666667,64.2708333333333,1013.02916666667,3.82291666666667,29.15,0.134
10/2/2017,15.2409090909091,39.1363636363636,1013.93125,2.67727272727273,17.46,0
10/3/2017,20.28125,21.5833333333333,1013.29791666667,1.59166666666667,5,0
10/4/2017,16.0958333333333,39.375,1012.18125,2.13541666666667,100,0
10/5/2017,13.8395833333333,67.8958333333333,1014.96666666667,2.37291666666667,100,0
10/6/2017,19.0729166666667,45.4791666666667,1011.83333333333,1.91875,8.15,0.102
10/7/2017,14.2808510638298,64.2127659574468,1014.19375,2.11702127659574,100,0.019
10/8/2017,15.8416666666667,54.0416666666667,1014.10416666667,2.12708333333333,53.25,0.086
10/9/2017,17.0270833333333,47.0625,1011.29583333333,3.26041666666667,11.71,0
10/10/2017,14.2880952380952,60.3095238095238,1011.39375,3.00714285714286,15.4,0.019
10/11/2017,9.89375,69.0416666666667,1011.925,4.00833333333333,82.96,0.058
10/12/2017,11.3395833333333,57.8958333333333,1014.55833333333,2.49166666666667,100,0.042
10/13/2017,15.5270833333333,48.0208333333333,1013.96458333333,2.07083333333333,16,0.013
10/14/2017,18.2568181818182,37.0681818181818,1010.03541666667,1.89318181818182,,0
10/15/2017,19.0159090909091,30.5681818181818,1008.61666666667,2.05681818181818,,0
10/16/2017,15.1229166666667,48.6666666666667,1011.63125,1.93333333333333,,0
10/17/2017,19.3729166666667,30.4166666666667,1012.18333333333,1.54375,,0.022
10/18/2017,19.1291666666667,27.875,1012.74791666667,1.94166666666667,,0
10/19/2017,23.49375,20.3541666666667,1009.77916666667,2.31875,,0
10/20/2017,19.8444444444445,27.1555555555556,1009.81041666667,2.38666666666667,,0
10/21/2017,22.6666666666667,28.2083333333333,1010.74166666667,2.44583333333333,,0
10/22/2017,22.6872340425532,19.8297872340426,1011.34166666667,2.66595744680851,,0
10/23/2017,22.4791666666667,14.2291666666667,1012.2125,2.50833333333333,,0
10/24/2017,20.8083333333333,21.5416666666667,1012.35416666667,2.78333333333333,,0
10/25/2017,19.95,38.2916666666667,1010.80208333333,2.01875,,0
10/26/2017,16.8083333333333,53.5833333333333,1011.86458333333,2.19375,,0.051
10/27/2017,19.3229166666667,43.0416666666667,1010.29166666667,2.51666666666667,,0
10/28/2017,12.7395833333333,75.25,1011.7375,2.05625,,0.102
10/29/2017,14.83125,54.4166666666667,1013.325,2.48125,,0.01
10/30/2017,17.4479166666667,39.2916666666667,1014.31875,1.87708333333333,,0.002
10/31/2017,17.2541666666667,29.9583333333333,1013.27083333333,2.075,,0
11/1/2017,17.1166666666667,31.3541666666667,1011.51875,1.97291666666667,,0
11/2/2017,16.3044444444444,49.8888888888889,1012.84347826087,2.22888888888889,,0
11/3/2017,16.7541666666667,50.3958333333333,1012.71041666667,1.49166666666667,,0
11/4/2017,17.4229166666667,43.7708333333333,1012.21458333333,1.575,,0
11/5/2017,20.8958333333333,30.125,1012.08958333333,1.95,,0
11/6/2017,19.0979166666667,48.1875,1011.64375,2.0625,,0
11/7/2017,19.0117647058824,46.4117647058824,1011.32083333333,2.53529411764706,,0.029
11/8/2017,20.7708333333333,33.9375,1011.52083333333,3.24375,,0
11/9/2017,21.2395833333333,26.625,1011.53125,3.90833333333333,,0
11/10/2017,24.80625,23.8333333333333,1008.02708333333,4.325,,0
11/11/2017,20.1872340425532,44.5957446808511,1007.975,2.65744680851064,,0
11/12/2017,18.9479166666667,61.875,1008.71666666667,2.06458333333333,,0.074
11/13/2017,20.0291666666667,58.8333333333333,1009.86666666667,1.84791666666667,,0.101
11/14/2017,20.08125,53.8958333333333,1010.29166666667,2.27708333333333,,0.016
11/15/2017,19.1729166666667,49.1041666666667,1012.17916666667,3.2125,,0.027
11/16/2017,19.9916666666667,42.3541666666667,1010.93958333333,3.84166666666667,,0
11/17/2017,18.9166666666667,45.6666666666667,1011.21041666667,3.67708333333333,,0
11/18/2017,18.7488888888889,43.1333333333333,1011.5125,2.80444444444444,,0
11/19/2017,23.7757575757576,27.6969696969697,1010.75,2.78181818181818,,0
11/20/2017,20.1434782608696,32.7608695652174,1012.38333333333,2.3804347826087,,0
11/21/2017,22.0533333333333,23,1012.3125,1.86444444444444,,0
11/22/2017,23.8133333333333,18.5555555555556,1009.64583333333,2.24666666666667,,0
11/23/2017,20.2583333333333,38.1458333333333,1010.07291666667,2.65416666666667,,0
11/24/2017,16.2895833333333,67.3125,1013.44583333333,2.38125,,0.066
11/25/2017,21.6166666666667,37.6041666666667,1010.725,2.41458333333333,,0
11/26/2017,18.5854166666667,53.8125,1010.425,2.20208333333333,,0
11/27/2017,19.7104166666667,53.8958333333333,1008.87083333333,1.975,,0.058
11/28/2017,17.1270833333333,61.75,1010.56875,2.20625,,0.054
11/29/2017,18.5791666666667,53.5208333333333,1012.21458333333,2.24583333333333,,0.173
11/30/2017,19.5212765957447,44.4468085106383,1008.9875,2.55531914893617,,0
12/1/2017,16.6032258064516,73.3870967741936,1008.8875,2.49032258064516,,0.146
12/2/2017,15.625,68,1011.05833333333,3.4,,0.046
12/3/2017,23.03,29.4333333333333,1011.48125,2.93333333333333,,0.115
12/4/2017,22.7034482758621,37.1034482758621,1008.98125,2.81034482758621,,0
12/5/2017,22.4305555555556,37.0555555555556,1010.10625,2.58055555555556,,0.048
12/6/2017,20.1916666666667,42.0416666666667,1011,1.96041666666667,,0.002
12/7/2017,21.0604166666667,43.8958333333333,1010.6375,2.11666666666667,,0
12/8/2017,21.9979166666667,35.9791666666667,1011.08333333333,2.15208333333333,,0.002
12/9/2017,20.5444444444444,30.1481481481481,1011.23541666667,2.12592592592593,,0
12/10/2017,20.1590909090909,48.7045454545455,1010.59375,2.81818181818182,,0
12/11/2017,17.2851063829787,69.3829787234043,1011.23125,2.60425531914894,,0.115
12/12/2017,15.7,71.75,1013.22083333333,2.6025,,0.117
12/13/2017,21.6153846153846,42.0769230769231,1013.40416666667,2.64102564102564,,0.083
12/14/2017,25.8166666666667,31.7619047619048,1010.40416666667,3.53095238095238,,0
12/15/2017,20.8104166666667,56.7291666666667,1008.2375,2.83125,,0
12/16/2017,19.7416666666667,62.4166666666667,1009.28125,3.00208333333333,,0.05
12/17/2017,24.4613636363636,39.25,1009.15625,3.04090909090909,,0
12/18/2017,21.7708333333333,51.7708333333333,1009.83333333333,2.15416666666667,,0
12/19/2017,24.28125,43.7708333333333,1009.35,2.52916666666667,,0
12/20/2017,22.125,48.7916666666667,1009.39791666667,2.86875,,0
12/21/2017,22.3955555555556,50,1009.59791666667,2.54888888888889,,0
12/22/2017,20.52,56.2,1010.61666666667,1.96571428571429,,0.013
12/23/2017,22.3208333333333,37.75,1010.48333333333,2.39375,,0
12/24/2017,23.54375,30.9375,1009.93541666667,2.62291666666667,,0
12/25/2017,22.60625,38.9791666666667,1009.56666666667,2.45833333333333,,0
12/26/2017,21.1208333333333,50.6041666666667,1011.6125,2.64375,,0.04
12/27/2017,22.2979166666667,47.8125,1011.74166666667,3.375,,0.011
12/28/2017,21.4291666666667,48.8541666666667,1011.42916666667,2.95,,0
12/29/2017,22.2979166666667,50.9583333333333,1010.6125,3.35208333333333,,0
12/30/2017,22.5979166666667,49.8541666666667,1010.91458333333,3.775,,0
12/31/2017,20.1645833333333,58.7916666666667,1011.44375,2.51041666666667,,0
